grupo,indicador,resultado,cv
051002,electricidad,0.875,0
051002,cocina_lena,1,0
051008,piso_tierra,0.875,0
051008,agua_red_publica,1,0
051008,desague_red_publica,0.125,0
051008,electricidad,1,0
051008,cocina_lena,1,0
051009,piso_tierra,1,0
051009,agua_red_publica,0,NA
051009,desague_red_publica,0,NA
051009,electricidad,0,NA
051009,cocina_lena,0.75,0
051007,piso_tierra,1,0
051007,agua_red_publica,1,0
051007,desague_red_publica,0.875,0
051007,electricidad,1,0
051007,cocina_lena,1,0
050304,piso_tierra,0.8125,0.05455071885392886
050304,agua_red_publica,1,0
050304,desague_red_publica,0.5,0.7091593451010753
050304,electricidad,1,0
050304,cocina_lena,0.9375,0.04727728967340502
050302,piso_tierra,1,0
050302,agua_red_publica,0.7142857142857142,1.5543122344752134e-16
050302,desague_red_publica,0.14285714285714285,2.428612866367519e-16
050302,electricidad,0.5714285714285714,4.8572257327350414e-17
050302,cocina_lena,1,0
050303,piso_tierra,0.875,0
050303,agua_red_publica,1,0
050303,desague_red_publica,1,0
050303,electricidad,1,0
050303,cocina_lena,1,0
050607,piso_tierra,0.9396766176924657,0.04711057196651574
050607,agua_red_publica,0.5130597061547943,0.517702353842967
050607,desague_red_publica,0,NA
050607,electricidad,0.5043532353849315,0.17554642190117542
050607,cocina_lena,0.9396766176924657,0.04711057196651574
050608,piso_tierra,1,0
050608,agua_red_publica,0.25,0
050608,desague_red_publica,0,NA
050608,electricidad,0,NA
050608,cocina_lena,1,0
050612,piso_tierra,1,0
050612,agua_red_publica,0.8411185524395351,0.11892949009310892
050612,desague_red_publica,0.38049851446146243,0.7887058431048309
050612,electricidad,0.9205592762197676,0.05433316633355312
050612,cocina_lena,1,0
050606,piso_tierra,0.75,0
050606,agua_red_publica,1,0
050606,desague_red_publica,0.625,0
050606,electricidad,1,0
050606,cocina_lena,0.875,0
050611,piso_tierra,0.8743617085075598,0.10137979041403973
050611,agua_red_publica,0.8578723331342175,0.11808964152137291
050611,desague_red_publica,0.5025531659697611,0.7055381420869749
050611,electricidad,0.8578723331342175,0.11808964152137291
050611,cocina_lena,0.93718085425378,0.047292156232288184
050609,piso_tierra,0.5714285714285714,7.285838599102548e-17
050609,agua_red_publica,1,0
050609,desague_red_publica,0,NA
050609,electricidad,1,0
050609,cocina_lena,1,0
050615,piso_tierra,1,0
050615,agua_red_publica,1,0
050615,desague_red_publica,0.8333333333333333,9.992007221626352e-17
050615,electricidad,0.8333333333333333,9.992007221626352e-17
050615,cocina_lena,1,0
050619,piso_tierra,1,0
050619,agua_red_publica,0.8333333333333333,9.992007221626352e-17
050619,desague_red_publica,0,NA
050619,electricidad,0,NA
050619,cocina_lena,1,0
050605,piso_tierra,1,0
050605,agua_red_publica,0.8333333333333333,9.992007221626352e-17
050605,desague_red_publica,0.8333333333333333,9.992007221626352e-17
050605,electricidad,0.8333333333333333,9.992007221626352e-17
050605,cocina_lena,0.8333333333333333,9.992007221626352e-17
050909,piso_tierra,1,0
050909,agua_red_publica,0.8571428571428571,6.476300976980056e-17
050909,desague_red_publica,0,NA
050909,electricidad,1,0
050909,cocina_lena,1,0
050901,piso_tierra,0.5,0
050901,agua_red_publica,0.875,0
050901,desague_red_publica,1,0
050901,electricidad,1,0
050901,cocina_lena,0.5,0
050908,piso_tierra,0.625,0
050908,agua_red_publica,1,0
050908,desague_red_publica,0.875,0
050908,electricidad,0.875,0
050908,cocina_lena,1,0
050708,piso_tierra,0.875,0
050708,agua_red_publica,0.875,0
050708,desague_red_publica,0,NA
050708,electricidad,0.875,0
050708,cocina_lena,1,0
050702,piso_tierra,1,0
050702,agua_red_publica,1,0
050702,desague_red_publica,0,NA
050702,electricidad,0.875,0
050702,cocina_lena,1,0
050705,piso_tierra,0.24052980680453798,0.9634547961466992
050705,agua_red_publica,0.6792935909272826,0.45486389405545163
050705,desague_red_publica,0,NA
050705,electricidad,0.6792935909272826,0.45486389405545163
050705,cocina_lena,0.45656512725817383,0.5414099492559313
050804,piso_tierra,0.5,0
050804,agua_red_publica,1,0
050804,desague_red_publica,0.625,0
050804,electricidad,1,0
050804,cocina_lena,1,0
060108,piso_tierra,0.16536893884984702,0.6534375896111948
060108,agua_red_publica,0.9580793968487187,0.026869877098321185
060108,desague_red_publica,0.8116891744756808,0.1359400752242809
060108,electricidad,0.9624833827370923,0.025594348548304065
060108,cocina_lena,0.5944473116230059,0.20601058643342893
060101,piso_tierra,0.20646337734483167,0.27730570578110886
060101,agua_red_publica,0.9771072227297297,0.014762493762101238
060101,desague_red_publica,0.8026808365716831,0.08942358483539857
060101,electricidad,0.9754327734418718,0.012119190465537642
060101,cocina_lena,0.4621700167050814,0.1469341215374945
060903,piso_tierra,0.6516202131343914,0.14037681011271697
060903,agua_red_publica,0.9760118365582177,0.024563103611355698
060903,desague_red_publica,0.45586949457486753,0.5240016247205463
060903,electricidad,0.840688554381911,0.16347468385287134
060903,cocina_lena,0.8368427329234789,0.1234422830380499
060902,piso_tierra,0.7997592907207443,0.23351817029751604
060902,agua_red_publica,0.8593572713781787,0.12667392239306643
060902,desague_red_publica,0.392572645549274,0.4749561570380944
060902,electricidad,0.9531190904593929,0.03807084808608346
060902,cocina_lena,0.8169049804685327,0.041658145132525214
060901,piso_tierra,0.41528447550719483,0.47600453388183517
060901,agua_red_publica,0.9670600301597747,0.03079633916015571
060901,desague_red_publica,0.43295080770741273,0.6178914249279771
060901,electricidad,0.8220639489826944,0.1327399026986782
060901,cocina_lena,0.6601671339220259,0.31429860331686726
060801,piso_tierra,0.24758970165651045,0.29076245976400644
060801,agua_red_publica,0.9734285999160319,0.01572523735327304
060801,desague_red_publica,0.8372122563282524,0.11116542422066274
060801,electricidad,0.9689831807209512,0.0315550118853339
060801,cocina_lena,0.4448474773462986,0.22563292632060067
060802,piso_tierra,0.5437655156939041,0.07414599061333871
060802,agua_red_publica,0.9562344843060958,0.042163332827046957
060802,desague_red_publica,0.541563228707306,0.4963167202561044
060802,electricidad,1,0
060802,cocina_lena,0.6750620627756163,0.23889971038647329
060614,piso_tierra,0.6102288396674055,0.35358406254726005
060614,agua_red_publica,0.778872934131336,0.11281724473236016
060614,desague_red_publica,0.32025728224372063,0.6553433097140501
060614,electricidad,0.7044501638429264,0.18376092783392817
060614,cocina_lena,0.8544285080710361,0.1326473584226986
060601,piso_tierra,0.6496132066634527,0.1860623913924734
060601,agua_red_publica,0.8007217546242743,0.10117525900394754
060601,desague_red_publica,0.4412186844090172,0.3569199092539027
060601,electricidad,0.9669497372465123,0.03181725074451973
060601,cocina_lena,0.8338320556788198,0.0940425342413604
060401,piso_tierra,0.6061493165178088,0.28459292739602005
060401,agua_red_publica,0.903584105257051,0.054551104736477944
060401,desague_red_publica,0.3791516343124569,0.4640279522204536
060401,electricidad,0.9678613684190169,0.020280031110871254
060401,cocina_lena,0.7660286126078693,0.13527599575537763
060301,piso_tierra,0.22754286913008293,0.5891107798875073
060301,agua_red_publica,1,0
060301,desague_red_publica,0.7793104035068918,0.247503684291977
060301,electricidad,1,0
060301,cocina_lena,0.6060022159847199,0.1337376389518466
060701,piso_tierra,0.6356771018169354,0.1385783962395473
060701,agua_red_publica,0.8781017092704515,0.0356893382813256
060701,desague_red_publica,0.359211993022341,0.3319640215985522
060701,electricidad,0.9783699347920838,0.01446548163209126
060701,cocina_lena,0.8046841972401018,0.0937563736637705
060508,piso_tierra,0.3333333333333333,8.326672684688663e-17
060508,agua_red_publica,1,0
060508,desague_red_publica,0.6666666666666666,4.1633363423443315e-17
060508,electricidad,1,0
060508,cocina_lena,0,NA
061201,piso_tierra,0.5234480963142556,0.5328181681904773
061201,agua_red_publica,1,0
061201,desague_red_publica,0.5240985120572487,0.584995663746698
061201,electricidad,0.8215369420214682,0.13994898216712287
061201,cocina_lena,0.761832630154198,0.18569812577533673
060204,piso_tierra,0.800763140779206,0.14188650632198468
060204,agua_red_publica,0.9497138222077977,0.044862521390570655
060204,desague_red_publica,0.39847371844158797,0.570263378377544
060204,electricidad,1,0
060204,cocina_lena,1,0
060201,piso_tierra,0.42843554656852134,0.21697015890442148
060201,agua_red_publica,1,0
060201,desague_red_publica,0.729858747811833,0.2583435634987019
060201,electricidad,1,0
060201,cocina_lena,0.7345968189775152,0.09038751035924181
060907,piso_tierra,0.75,0
060907,agua_red_publica,1,0
060907,desague_red_publica,0,NA
060907,electricidad,1,0
060907,cocina_lena,0.875,0
060904,piso_tierra,0.6459496372563911,0.1696558962443132
060904,agua_red_publica,0.9305908007389556,0.06620892082384103
060904,desague_red_publica,0.30565423688691323,0.32102039008449246
060904,electricidad,1,0
060904,cocina_lena,0.8263501209145363,0.044206106614202774
060906,piso_tierra,0.375,0
060906,agua_red_publica,1,0
060906,desague_red_publica,1,0
060906,electricidad,1,0
060906,cocina_lena,1,0
060905,piso_tierra,0.48358529135458,0.4288114789665041
060905,agua_red_publica,1,0
060905,desague_red_publica,0.5479805921035881,0.5297882767611003
060905,electricidad,0.859848825187252,0.1447000341812734
060905,cocina_lena,1,0
060810,piso_tierra,0.875,0
060810,agua_red_publica,0.75,0
060810,desague_red_publica,0,NA
060810,electricidad,0.75,0
060810,cocina_lena,1,0
060807,piso_tierra,0.4382184398282437,0.3074543163456414
060807,agua_red_publica,1,0
060807,desague_red_publica,0.260257470333884,0.863918318320963
060807,electricidad,0.8232122069681704,0.09645822045103658
060807,cocina_lena,0.7538102191971551,0.1631837351405939
060804,piso_tierra,0.5,0
060804,agua_red_publica,1,0
060804,desague_red_publica,0.8333333333333333,9.9920072216265e-17
060804,electricidad,1,0
060804,cocina_lena,0.8333333333333333,9.9920072216265e-17
060811,piso_tierra,0.6180467115960167,0.12159825912518969
060811,agua_red_publica,0.572929932605975,0.19676072040682563
060811,desague_red_publica,0.22455767294262774,0.7809038132953241
060811,electricidad,0.8877211635286861,0.0987685944134617
060811,cocina_lena,1,0
060812,piso_tierra,1,0
060812,agua_red_publica,1,0
060812,desague_red_publica,0,NA
060812,electricidad,0.75,0
060812,cocina_lena,1,0
060606,piso_tierra,0.625,0
060606,agua_red_publica,1,0
060606,desague_red_publica,0,NA
060606,electricidad,0.75,0
060606,cocina_lena,0.875,0
060608,piso_tierra,0.5,0
060608,agua_red_publica,1,0
060608,desague_red_publica,1,0
060608,electricidad,1,0
060608,cocina_lena,0.6666666666666666,5.2041704279304324e-17
060612,piso_tierra,1,0
060612,agua_red_publica,1,0
060612,desague_red_publica,0.1,0.7087725238509446
060612,electricidad,1,0
060612,cocina_lena,1,0
060602,piso_tierra,1,0
060602,agua_red_publica,0,NA
060602,desague_red_publica,0,NA
060602,electricidad,0.125,0
060602,cocina_lena,1,0
061303,piso_tierra,0.7698299227580496,0.2287236376280766
061303,agua_red_publica,0.5092658783911377,0.20168706797959465
061303,desague_red_publica,0.1534467181613002,0.764992141454913
061303,electricidad,0.5952551158629255,0.4437046291477218
061303,cocina_lena,1,0
061308,piso_tierra,1,0
061308,agua_red_publica,1,0
061308,desague_red_publica,0,NA
061308,electricidad,1,0
061308,cocina_lena,1,0
061311,piso_tierra,0.8571428571428571,5.666763354857572e-17
061311,agua_red_publica,0.2857142857142857,4.857225732735053e-17
061311,desague_red_publica,0,NA
061311,electricidad,0.8571428571428571,4.047688110612559e-17
061311,cocina_lena,1,0
061304,piso_tierra,0.875,0
061304,agua_red_publica,1,0
061304,desague_red_publica,0,NA
061304,electricidad,0.25,0
061304,cocina_lena,1,0
060416,piso_tierra,1,0
060416,agua_red_publica,0.875,0
060416,desague_red_publica,0.375,0
060416,electricidad,1,0
060416,cocina_lena,1,0
060411,piso_tierra,0.875,0
060411,agua_red_publica,1,0
060411,desague_red_publica,0,NA
060411,electricidad,1,0
060411,cocina_lena,0.875,0
060409,piso_tierra,0.8571428571428571,8.095376221225118e-17
060409,agua_red_publica,1,0
060409,desague_red_publica,0,NA
060409,electricidad,0.7142857142857142,1.554312234475217e-16
060409,cocina_lena,1,0
060407,piso_tierra,1,0
060407,agua_red_publica,0.625,0
060407,desague_red_publica,0,NA
060407,electricidad,1,0
060407,cocina_lena,1,0
060405,piso_tierra,0.7742582776050694,0.054486266428317436
060405,agua_red_publica,0.7611867558318889,0.08867509577581142
060405,desague_red_publica,0.42534040124350014,0.7141160051032546
060405,electricidad,1,0
060405,cocina_lena,1,0
060402,piso_tierra,1,0
060402,agua_red_publica,1,0
060402,desague_red_publica,0,NA
060402,electricidad,1,0
060402,cocina_lena,1,0
060417,piso_tierra,0.5723241410453752,0.330766618907244
060417,agua_red_publica,0.944848275143375,0.0462359267374303
060417,desague_red_publica,0.5587862011469997,0.625440435541808
060417,electricidad,1,0
060417,cocina_lena,0.7206068994265002,0.2424952392894612
060404,piso_tierra,0.75,0
060404,agua_red_publica,1,0
060404,desague_red_publica,0,NA
060404,electricidad,1,0
060404,cocina_lena,1,0
060419,piso_tierra,0.8,6.071532165918827e-17
060419,agua_red_publica,1,0
060419,desague_red_publica,0,NA
060419,electricidad,1,0
060419,cocina_lena,1,0
060413,piso_tierra,0.7142857142857142,1.554312234475217e-16
060413,agua_red_publica,1,0
060413,desague_red_publica,1,0
060413,electricidad,1,0
060413,cocina_lena,0.8571428571428571,6.47630097698007e-17
060403,piso_tierra,1,0
060403,agua_red_publica,0.875,0
060403,desague_red_publica,0,NA
060403,electricidad,0.875,0
060403,cocina_lena,0.875,0
060303,piso_tierra,1,0
060303,agua_red_publica,0.8,3.469446951953609e-17
060303,desague_red_publica,0.4,3.469446951953609e-17
060303,electricidad,0.8,3.469446951953609e-17
060303,cocina_lena,1,0
060312,piso_tierra,1,0
060312,agua_red_publica,1,0
060312,desague_red_publica,0,NA
060312,electricidad,0.6000000000000001,1.387778780781458e-16
060312,cocina_lena,1,0
060304,piso_tierra,0.8640582928400483,0.09382634584659319
060304,agua_red_publica,0.7560535594173611,0.05410395849751263
060304,desague_red_publica,0,NA
060304,electricidad,0.6072706637537275,0.3212054511929756
060304,cocina_lena,0.9307263212039517,0.04142324541833196
060309,piso_tierra,1,0
060309,agua_red_publica,0.75,0
060309,desague_red_publica,0,NA
060309,electricidad,1,0
060309,cocina_lena,1,0
060702,piso_tierra,0.25,0
060702,agua_red_publica,1,0
060702,desague_red_publica,0,NA
060702,electricidad,1,0
060702,cocina_lena,1,0
060703,piso_tierra,0.9517306210995053,0.04723548824431104
060703,agua_red_publica,0.7612137849182243,0.07672390281264788
060703,desague_red_publica,0.14480813670148407,0.9313453288340492
060703,electricidad,1,0
060703,cocina_lena,1,0
061104,piso_tierra,0.9129554234722129,0.06456748008857333
061104,agua_red_publica,0.9129554234722129,0.06456748008857333
061104,desague_red_publica,0.39811045069439777,0.7403376503176363
061104,electricidad,1,0
061104,cocina_lena,0.8333333333333334,4.4935220310311596e-17
061111,piso_tierra,0.875,0
061111,agua_red_publica,1,0
061111,desague_red_publica,0,NA
061111,electricidad,0.25,0
061111,cocina_lena,1,0
061107,piso_tierra,0,NA
061107,agua_red_publica,1,0
061107,desague_red_publica,1,0
061107,electricidad,1,0
061107,cocina_lena,1,0
061103,piso_tierra,0.75,0
061103,agua_red_publica,0.125,0
061103,desague_red_publica,0,NA
061103,electricidad,0.875,0
061103,cocina_lena,1,0
061105,piso_tierra,0.669178111120858,0.060509180156187
061105,agua_red_publica,0.4849313332748521,0.5009957010895677
061105,desague_red_publica,0,NA
061105,electricidad,0.661643777758284,0.12239643216952158
061105,cocina_lena,1,0
061106,piso_tierra,0.625,0
061106,agua_red_publica,1,0
061106,desague_red_publica,0,NA
061106,electricidad,1,0
061106,cocina_lena,0.875,0
060501,piso_tierra,1,0
060501,agua_red_publica,0.875,0
060501,desague_red_publica,0,NA
060501,electricidad,0,NA
060501,cocina_lena,1,0
060505,piso_tierra,1,0
060505,agua_red_publica,1,0
060505,desague_red_publica,0,NA
060505,electricidad,1,0
060505,cocina_lena,1,0
061204,piso_tierra,0.8328362719891453,0.047558349394165075
061204,agua_red_publica,0.5,0
061204,desague_red_publica,0,NA
061204,electricidad,0.5798539039240174,0.47815187067549153
061204,cocina_lena,1,0
061202,piso_tierra,0.7444331352083193,0.11877607606148846
061202,agua_red_publica,1,0
061202,desague_red_publica,0.45698402677088235,0.6772073973842526
061202,electricidad,0.7611337295833613,0.23233984582077727
061202,cocina_lena,0.8097165676041597,0.054599874961074844
060105,piso_tierra,0.8645231988696271,0.1233471028227461
060105,agua_red_publica,0.8628973342753108,0.07565229831102278
060105,desague_red_publica,0.3620844019781526,0.479852810444944
060105,electricidad,0.8169254682680284,0.10894021812658666
060105,cocina_lena,1,0
060111,piso_tierra,0.75,0
060111,agua_red_publica,0.625,0
060111,desague_red_publica,0.0625,0.7087725238509445
060111,electricidad,0.9375,0.047251501590062965
060111,cocina_lena,0.9375,0.047251501590062965
060106,piso_tierra,0.7522301249952787,0.23553833444754083
060106,agua_red_publica,1,0
060106,desague_red_publica,0.0630575312488197,0.7024499185653172
060106,electricidad,1,0
060106,cocina_lena,0.8761150624976394,0.10111630215416527
060102,piso_tierra,1,0
060102,agua_red_publica,1,0
060102,desague_red_publica,0,NA
060102,electricidad,1,0
060102,cocina_lena,1,0
060103,piso_tierra,1,0
060103,agua_red_publica,1,0
060103,desague_red_publica,0.75,0
060103,electricidad,1,0
060103,cocina_lena,1,0
060109,piso_tierra,0.9352941181704213,0.04730394498958014
060109,agua_red_publica,1,0
060109,desague_red_publica,0.18088235451126397,0.7337880187576232
060109,electricidad,0.9397058818295787,0.04708186079337026
060109,cocina_lena,1,0
060104,piso_tierra,1,0
060104,agua_red_publica,0.875,0
060104,desague_red_publica,0.125,0
060104,electricidad,0.25,0
060104,cocina_lena,1,0
061007,piso_tierra,1,0
061007,agua_red_publica,1,0
061007,desague_red_publica,0,NA
061007,electricidad,0.9285714285714285,0.04673225431984249
061007,cocina_lena,1,0
061004,piso_tierra,0.9418111112239399,0.04681141887827204
061004,agua_red_publica,1,0
061004,desague_red_publica,0.6659444438803004,0.3310149580558644
061004,electricidad,1,0
061004,cocina_lena,1,0
061006,piso_tierra,1,0
061006,agua_red_publica,0.875,0
061006,desague_red_publica,0,NA
061006,electricidad,0.75,0
061006,cocina_lena,0.875,0
061002,piso_tierra,1,0
061002,agua_red_publica,0.625,0
061002,desague_red_publica,0,NA
061002,electricidad,1,0
061002,cocina_lena,1,0
061001,piso_tierra,0.5652886730695529,0.41944823295402955
061001,agua_red_publica,0.9021021318966763,0.0999686434879259
061001,desague_red_publica,0.5145500167396982,0.5608350924437521
061001,electricidad,0.9673673772988921,0.031074690798127805
061001,cocina_lena,0.7587527774623964,0.201999504736393
060202,piso_tierra,0.8402919027008968,0.13042329725542898
060202,agua_red_publica,0.8059991023623284,0.11661548137898986
060202,desague_red_publica,0.2885658323520129,0.57851004595604
060202,electricidad,0.6772389102859431,0.19192791033570084
060202,cocina_lena,1,0
060203,piso_tierra,0.75,0.23625750795031483
060203,agua_red_publica,0.9375,0.047251501590062965
060203,desague_red_publica,0,NA
060203,electricidad,0.875,0.10125321769299207
060203,cocina_lena,1,0
070106,piso_tierra,0.05500060577443369,0.2541639419529207
070106,agua_red_publica,0.9424196062861631,0.018541492251793423
070106,desague_red_publica,0.9211940244697031,0.023363174839182668
070106,electricidad,0.994346453567848,0.005659326503740849
070106,cocina_lena,0.13066047565026273,0.1846436385317865
070107,piso_tierra,0.07350361690442236,0.48706000406777605
070107,agua_red_publica,0.9366581963555006,0.06516749046069245
070107,desague_red_publica,0.9366581963555006,0.06516749046069245
070107,electricidad,0.9788860654518335,0.020785416618004416
070107,cocina_lena,0.05497089789053565,0.5982650427257588
070103,piso_tierra,0,NA
070103,agua_red_publica,1,0
070103,desague_red_publica,1,0
070103,electricidad,1,0
070103,cocina_lena,0,NA
070102,piso_tierra,0,NA
070102,agua_red_publica,1,0
070102,desague_red_publica,1,0
070102,electricidad,1,0
070102,cocina_lena,0,NA
070101,piso_tierra,0.03726573212723081,0.26276373669347586
070101,agua_red_publica,0.9608783472125796,0.01550191953907868
070101,desague_red_publica,0.9784898876009227,0.010997157406831675
070101,electricidad,1,0
070101,cocina_lena,0.01915616541769986,0.4158939649801433
070105,piso_tierra,0,NA
070105,agua_red_publica,1,0
070105,desague_red_publica,1,0
070105,electricidad,1,0
070105,cocina_lena,0,NA
070104,piso_tierra,0,NA
070104,agua_red_publica,1,0
070104,desague_red_publica,1,0
070104,electricidad,1,0
070104,cocina_lena,0.024055622010322943,0.8567332177487118
080104,piso_tierra,0.08873813717373505,0.6615735541895826
080104,agua_red_publica,1,0
080104,desague_red_publica,0.8813101013134597,0.09808430731627245
080104,electricidad,1,0
080104,cocina_lena,0.05934494934327018,0.7283070570854512
080105,piso_tierra,0.048736474831094584,0.6546352737579998
080105,agua_red_publica,1,0
080105,desague_red_publica,1,0
080105,electricidad,1,0
080105,cocina_lena,0.11101680793489449,0.6230930301318199
080108,piso_tierra,0,NA
080108,agua_red_publica,1,0
080108,desague_red_publica,1,0
080108,electricidad,1,0
080108,cocina_lena,0.05114271786386588,0.6914123004503522
080106,piso_tierra,0.14268630107623262,0.6608996906775484
080106,agua_red_publica,0.9694234523039063,0.03069237681312526
080106,desague_red_publica,0.9694234523039063,0.03069237681312526
080106,electricidad,1,0
080106,cocina_lena,0.13368693332387385,0.6727322563810647
080101,piso_tierra,0.18447733665046978,0.38770293764899916
080101,agua_red_publica,1,0
080101,desague_red_publica,1,0
080101,electricidad,1,0
080101,cocina_lena,0.14892222096759739,0.5157411970686318
080902,piso_tierra,0.2869576791051853,0.40704864214818487
080902,agua_red_publica,0.7618140052333942,0.18675272634066267
080902,desague_red_publica,0.35712556317402616,0.5399251410266478
080902,electricidad,0.9389898038684295,0.034201202610439164
080902,cocina_lena,0.7633296686383971,0.192274361348446
080907,piso_tierra,0.18894218868513807,0.6142268389665251
080907,agua_red_publica,1,0
080907,desague_red_publica,1,0
080907,electricidad,1,0
080907,cocina_lena,0.6486177735856422,0.02236551479732264
080901,piso_tierra,0.09592372951454117,0.6191358148386702
080901,agua_red_publica,0.9508119323398542,0.05219813172551923
080901,desague_red_publica,0.968025423495153,0.030094913398311027
080901,electricidad,0.968025423495153,0.030094913398311027
080901,cocina_lena,0.16251557545689094,0.5803683903255132
080903,piso_tierra,0,NA
080903,agua_red_publica,1,0
080903,desague_red_publica,1,0
080903,electricidad,1,0
080903,cocina_lena,0.8333333333333333,9.992007221626355e-17
080910,piso_tierra,0.19732142789672247,0.32973751969547244
080910,agua_red_publica,1,0
080910,desague_red_publica,0.9074949407560827,0.09256817647640497
080910,electricidad,1,0
080910,cocina_lena,0.6082830861537367,0.27544695341048986
080401,piso_tierra,0.22816011334076725,0.883280741255453
080401,agua_red_publica,1,0
080401,desague_red_publica,0.6805758413229258,0.41456247859569934
080401,electricidad,1,0
080401,cocina_lena,0.5447339707717881,0.2346624224748469
081301,piso_tierra,0.3099218385075729,0.31670207747720674
081301,agua_red_publica,1,0
081301,desague_red_publica,0.9299155153438645,0.05420174894669215
081301,electricidad,1,0
081301,cocina_lena,0.7171285512815455,0.15934668283404532
081302,piso_tierra,0.362218371722377,0.21046429057689264
081302,agua_red_publica,0.9999999999999999,6.420405299249163e-17
081302,desague_red_publica,0.5873052540047521,0.34658247977300216
081302,electricidad,0.9999999999999999,6.420405299249163e-17
081302,cocina_lena,0.9020576990028993,0.04779816266172981
080301,piso_tierra,0.6666666666666667,1.2490009027032942e-16
080301,agua_red_publica,1,0
080301,desague_red_publica,1,0
080301,electricidad,1,0
080301,cocina_lena,0.6666666666666667,1.2490009027032942e-16
081101,piso_tierra,0.43772575398349,0.6904715660885311
081101,agua_red_publica,0.8905685615041276,0.1216065980013837
081101,desague_red_publica,0.56227424601651,0.5375262854585534
081101,electricidad,0.7264214037603188,0.2654662722365732
081101,cocina_lena,0.5228227435628239,0.4279504874150159
081201,piso_tierra,0,NA
081201,agua_red_publica,1,0
081201,desague_red_publica,1,0
081201,electricidad,1,0
081201,cocina_lena,0.5,0
081208,piso_tierra,0.5672488446363023,0.16387039794793082
081208,agua_red_publica,0.9367843891500237,0.051892328329952456
081208,desague_red_publica,0.6006391088771692,0.24366263168940475
081208,electricidad,1,0
081208,cocina_lena,0.7831561061635826,0.12911080098454258
080205,piso_tierra,0.5858770463138411,0.12908707152631552
080205,agua_red_publica,0.9570614768430795,0.04816604858099215
080205,desague_red_publica,0.7832383896502594,0.07783119531918847
080205,electricidad,0.9355922152646192,0.07390698987739291
080205,cocina_lena,0.9570614768430795,0.04816604858099215
080701,piso_tierra,0.4608054224144897,0.39015927438703024
080701,agua_red_publica,0.7792988190720908,0.18890242490157905
080701,desague_red_publica,0.5735731302094338,0.3397671292794237
080701,electricidad,0.8286528637612665,0.123312821116098
080701,cocina_lena,0.3738219775703402,0.6238394481346083
080801,piso_tierra,0.3504309282655027,0.2549116416343689
080801,agua_red_publica,1,0
080801,desague_red_publica,0.9360026249920324,0.0648909684294379
080801,electricidad,0.9699343149868448,0.027644995437332336
080801,cocina_lena,0.36688201937849646,0.33082630285924297
080601,piso_tierra,0.39800137333930286,0.28768166636784365
080601,agua_red_publica,0.9399298043421096,0.0506994243992127
080601,desague_red_publica,0.8948771575986918,0.08465439302516015
080601,electricidad,0.9849824510855274,0.01523718430908685
080601,cocina_lena,0.4322737320949149,0.1556522909627839
080605,piso_tierra,0.716781444454029,0.07529128041718862
080605,agua_red_publica,0.9699311333275825,0.03338426257980462
080605,desague_red_publica,0.7895179332930781,0.2870904382500054
080605,electricidad,1,0
080605,cocina_lena,0.8132874222183883,0.026542838980600503
080602,piso_tierra,1,0
080602,agua_red_publica,1,0
080602,desague_red_publica,0.8333333333333333,9.992007221626355e-17
080602,electricidad,1,0
080602,cocina_lena,1,0
080906,piso_tierra,0.529789712973588,0.3799322934051348
080906,agua_red_publica,1,0
080906,desague_red_publica,0.4886124865285745,0.45432756275917174
080906,electricidad,0.790796017216235,0.21226839380734913
080906,cocina_lena,0.861499215638919,0.12584531205920269
080904,piso_tierra,0.13437822486755951,0.6557927323343873
080904,agua_red_publica,1,0
080904,desague_red_publica,0.4046762129635417,0.762177047975595
080904,electricidad,1,0
080904,cocina_lena,0.7593782248675596,0.11604791968786173
080909,piso_tierra,0.6221688890732088,0.09084053089202843
080909,agua_red_publica,1,0
080909,desague_red_publica,0.33036992522592373,0.8232012691791681
080909,electricidad,1,0
080909,cocina_lena,0.9095227407593794,0.07796456300885561
080408,piso_tierra,0.75,0
080408,agua_red_publica,1,0
080408,desague_red_publica,0.125,0
080408,electricidad,1,0
080408,cocina_lena,0.875,0
080404,piso_tierra,0.6132828094781827,0.4330950758445807
080404,agua_red_publica,0.9355471349130304,0.04731807997214066
080404,desague_red_publica,0.45117005560878676,0.6868320607282293
080404,electricidad,0.9999999999999999,7.833417498154981e-17
080404,cocina_lena,0.9999999999999999,7.833417498154981e-17
080407,piso_tierra,0.42857142857142855,3.2381504884900333e-17
080407,agua_red_publica,1,0
080407,desague_red_publica,0.2857142857142857,1.45716771982051e-16
080407,electricidad,0.8571428571428571,4.8572257327350334e-17
080407,cocina_lena,1,0
080405,piso_tierra,0.75,0
080405,agua_red_publica,0.875,0
080405,desague_red_publica,0.625,0
080405,electricidad,0.875,0
080405,cocina_lena,1,0
080406,piso_tierra,0,NA
080406,agua_red_publica,1,0
080406,desague_red_publica,0,NA
080406,electricidad,1,0
080406,cocina_lena,1,0
081306,piso_tierra,0.25,0
081306,agua_red_publica,1,0
081306,desague_red_publica,1,0
081306,electricidad,1,0
081306,cocina_lena,1,0
081303,piso_tierra,0.14285714285714285,0
081303,agua_red_publica,1,0
081303,desague_red_publica,1,0
081303,electricidad,1,0
081303,cocina_lena,0.42857142857142855,6.476300976980067e-17
081305,piso_tierra,0.875,0
081305,agua_red_publica,1,0
081305,desague_red_publica,0.375,0
081305,electricidad,1,0
